DBN,RH School,BN,CEP URL,Total Enrollment,Num Female,Num Black,Num Hispanic
27Q146,n,Q146,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q146.pdf,623,312,9,241
27Q155,n,Q155,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q155.pdf,535,257,116,113
27Q183,n,Q183,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q183.pdf,484,228,288,131
27Q197,n,Q197,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q197.pdf,523,237,217,268
27Q202,n,Q202,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q202.pdf,1111,564,92,520
27Q207,n,Q207,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q207.pdf,690,345,11,134
27Q210,n,Q210,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q210.pdf,1884,874,86,1118
27Q223,n,Q223,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q223.pdf,576,254,318,109
27Q226,n,Q226,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q226.pdf,911,426,312,161
27Q232,n,Q232,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q232.pdf,949,453,82,462
27Q253,n,Q253,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q253.pdf,562,299,165,361
27Q254,n,Q254,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q254.pdf,604,291,20,454
27Q260,n,Q260,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q260.pdf,346,154,170,160
27Q261,n,Q261,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q261.pdf,318,136,225,53
27Q262,n,Q262,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q262.pdf,967,517,400,345
27Q273,n,Q273,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q273.pdf,316,139,17,231
27Q282,n,Q282,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q282.pdf,264,133,112,136
27Q297,n,Q297,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q297.pdf,376,178,130,70
27Q302,n,Q302,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q302.pdf,466,160,187,227
27Q306,n,Q306,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q306.pdf,395,178,22,267
27Q308,n,Q308,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q308.pdf,629,328,47,236
27Q309,n,Q309,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q309.pdf,626,303,263,286
27Q314,n,Q314,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q314.pdf,382,171,123,109
27Q316,n,Q316,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q316.pdf,401,200,28,189
27Q317,n,Q317,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q317.pdf,517,274,119,240
27Q318,n,Q318,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q318.pdf,244,118,129,82
27Q319,n,Q319,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q319.pdf,378,172,216,147
27Q323,n,Q323,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q323.pdf,1351,762,233,264
27Q324,n,Q324,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q324.pdf,304,141,131,122
27Q333,n,Q333,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q333.pdf,399,208,274,89
27Q334,n,Q334,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q334.pdf,411,196,68,169
27Q336,n,Q336,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q336.pdf,379,196,57,151
27Q351,n,Q351,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q351.pdf,306,138,171,105
27Q362,n,Q362,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q362.pdf,543,257,215,312
27Q377,n,Q377,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q377.pdf,295,140,27,141
27Q400,n,Q400,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q400.pdf,311,119,205,46
27Q475,n,Q475,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q475.pdf,1576,705,195,718
27Q480,n,Q480,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q480.pdf,2366,1045,583,756
27Q650,n,Q650,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q650.pdf,1066,371,95,389
28Q008,n,Q008,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q008.pdf,384,189,156,103
28Q040,n,Q040,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q040.pdf,396,197,213,101
28Q048,n,Q048,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q048.pdf,563,268,284,131
28Q050,n,Q050,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q050.pdf,848,414,152,375
28Q054,n,Q054,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q054.pdf,536,263,31,288
28Q055,n,Q055,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q055.pdf,513,250,41,118
28Q072,n,Q072,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q072.pdf,337,163,230,53
28Q080,n,Q080,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q080.pdf,472,246,396,39
28Q082,n,Q082,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q082.pdf,653,320,37,438
28Q086,n,Q086,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q086.pdf,854,425,48,275
28Q099,n,Q099,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q099.pdf,781,384,45,302
28Q101,n,Q101,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q101.pdf,672,348,20,119
28Q117,n,Q117,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q117.pdf,974,449,93,350
28Q121,n,Q121,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q121.pdf,882,414,145,112
28Q139,n,Q139,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q139.pdf,732,351,18,193
28Q140,n,Q140,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q140.pdf,476,230,311,100
28Q144,n,Q144,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q144.pdf,905,434,11,162
28Q157,n,Q157,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q157.pdf,1651,811,137,385
28Q160,n,Q160,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q160.pdf,623,303,286,134
28Q161,n,Q161,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q161.pdf,635,320,37,76
28Q167,n,Q167,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q167.pdf,832,409,139,346
28Q174,n,Q174,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q174.pdf,681,349,19,175
28Q175,n,Q175,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q175.pdf,813,366,9,108
28Q182,n,Q182,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q182.pdf,718,358,84,393
28Q190,n,Q190,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q190.pdf,1082,500,76,293
28Q196,n,Q196,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q196.pdf,1022,549,21,114
28Q206,n,Q206,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q206.pdf,611,295,80,183
28Q217,n,Q217,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q217.pdf,1666,793,259,688
28Q220,n,Q220,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q220.pdf,703,353,40,164
28Q284,n,Q284,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q284.pdf,658,366,336,58
28Q287,n,Q287,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q287.pdf,358,155,156,88
28Q303,n,Q303,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q303.pdf,211,106,12,40
28Q310,n,Q310,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q310.pdf,669,336,282,126
28Q312,n,Q312,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q312.pdf,200,100,130,54
28Q325,n,Q325,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q325.pdf,447,242,184,132
28Q328,n,Q328,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q328.pdf,464,214,163,130
28Q332,n,Q332,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q332.pdf,334,147,218,33
28Q335,n,Q335,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q335.pdf,241,124,13,114
28Q338,n,Q338,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q338.pdf,206,90,103,56
28Q349,n,Q349,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q349.pdf,427,208,79,154
28Q350,n,Q350,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q350.pdf,494,250,171,78
28Q354,n,Q354,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q354.pdf,581,278,482,53
28Q358,n,Q358,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q358.pdf,362,169,88,167
28Q440,n,Q440,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q440.pdf,3806,1958,271,1343
28Q505,n,Q505,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q505.pdf,3300,1685,865,1107
28Q620,n,Q620,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q620.pdf,2196,773,392,508
28Q680,n,Q680,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q680.pdf,711,387,179,71
28Q686,n,Q686,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q686.pdf,1104,553,41,468
28Q687,n,Q687,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q687.pdf,475,207,15,19
28Q690,n,Q690,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q690.pdf,462,220,266,112
28Q896,n,Q896,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q896.pdf,547,547,223,64
29Q015,n,Q015,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q015.pdf,440,226,386,35
29Q033,n,Q033,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q033.pdf,952,439,138,227
29Q034,n,Q034,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q034.pdf,600,300,394,99
29Q035,n,Q035,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q035.pdf,674,325,223,176
29Q036,n,Q036,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q036.pdf,408,196,330,48
29Q037,n,Q037,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q037.pdf,421,186,359,42
29Q038,n,Q038,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q038.pdf,283,137,246,22
29Q052,n,Q052,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q052.pdf,413,202,311,65
29Q059,n,Q059,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q059.pdf,599,310,521,35
29Q095,n,Q095,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q095.pdf,1441,706,143,572
29Q109,n,Q109,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q109.pdf,1164,579,469,215
29Q116,n,Q116,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q116.pdf,771,386,388,289
29Q118,n,Q118,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q118.pdf,451,223,329,77
29Q131,n,Q131,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q131.pdf,748,394,41,77
29Q132,n,Q132,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q132.pdf,362,154,325,27
29Q134,n,Q134,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q134.pdf,332,169,248,52
29Q135,n,Q135,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q135.pdf,932,446,223,200
29Q136,n,Q136,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q136.pdf,581,300,498,55
29Q138,n,Q138,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q138.pdf,711,352,556,88
29Q147,n,Q147,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q147.pdf,561,268,492,46
29Q156,n,Q156,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q156.pdf,230,111,201,15
29Q176,n,Q176,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q176.pdf,757,395,571,37
29Q181,n,Q181,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q181.pdf,322,147,235,54
29Q192,n,Q192,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q192.pdf,492,235,381,51
29Q195,n,Q195,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q195.pdf,531,265,475,39
29Q208,n,Q208,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q208.pdf,714,370,519,101
29Q238,n,Q238,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q238.pdf,1301,650,463,365
29Q243,n,Q243,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q243.pdf,413,278,291,54
29Q248,n,Q248,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q248.pdf,387,164,317,34
29Q251,n,Q251,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q251.pdf,351,169,277,39
29Q259,n,Q259,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q259.pdf,588,289,494,29
29Q265,n,Q265,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q265.pdf,438,197,361,35
29Q268,n,Q268,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q268.pdf,632,305,167,210
29Q270,n,Q270,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q270.pdf,751,365,713,20
29Q272,n,Q272,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q272.pdf,417,212,306,63
29Q283,n,Q283,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q283.pdf,578,298,518,34
29Q289,n,Q289,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q289.pdf,170,78,155,9
29Q295,n,Q295,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q295.pdf,489,219,124,157
29Q313,n,Q313,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q313.pdf,389,115,230,65
29Q326,n,Q326,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q326.pdf,370,166,269,35
29Q327,n,Q327,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q327.pdf,497,0,441,17
29Q355,n,Q355,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q355.pdf,325,182,267,44
29Q356,n,Q356,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q356.pdf,347,161,285,40
29Q360,n,Q360,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q360.pdf,209,109,196,11
29Q381,n,Q381,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q381.pdf,185,92,45,73
29Q492,n,Q492,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q492.pdf,407,152,270,49
29Q498,n,Q498,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q498.pdf,439,252,325,66
30Q002,n,Q002,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q002.pdf,564,266,23,204
30Q010,n,Q010,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q010.pdf,795,362,49,450
30Q011,n,Q011,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q011.pdf,964,483,18,475
30Q017,n,Q017,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q017.pdf,586,274,60,305
30Q069,n,Q069,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q069.pdf,1018,525,6,394
30Q070,n,Q070,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q070.pdf,859,398,28,365
30Q076,y,Q076,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q076.pdf,446,220,131,229
30Q078,n,Q078,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q078.pdf,737,372,32,186
30Q084,n,Q084,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q084.pdf,285,156,17,114
30Q085,n,Q085,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q085.pdf,636,310,17,179
30Q092,n,Q092,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q092.pdf,907,441,6,882
30Q111,n,Q111,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q111.pdf,339,179,163,145
30Q112,n,Q112,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q112.pdf,450,228,100,157
30Q122,n,Q122,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q122.pdf,1366,657,52,263
30Q126,n,Q126,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q126.pdf,692,328,117,310
30Q127,n,Q127,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q127.pdf,1256,594,121,940
30Q141,n,Q141,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q141.pdf,1180,553,42,429
30Q145,n,Q145,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q145.pdf,1709,811,33,1500
30Q148,n,Q148,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q148.pdf,804,401,7,655
30Q149,n,Q149,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q149.pdf,979,506,12,839
30Q150,n,Q150,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q150.pdf,1028,544,11,482
30Q151,n,Q151,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q151.pdf,359,178,95,183
30Q152,n,Q152,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q152.pdf,1015,492,4,416
30Q166,n,Q166,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q166.pdf,1000,507,43,428
30Q171,n,Q171,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q171.pdf,465,223,131,205
30Q204,n,Q204,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q204.pdf,460,209,86,269
30Q212,n,Q212,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q212.pdf,793,402,5,468
30Q222,n,Q222,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q222.pdf,280,143,2,197
30Q227,n,Q227,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q227.pdf,1585,799,126,798
30Q228,n,Q228,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q228.pdf,304,153,2,262
30Q230,n,Q230,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q230.pdf,1261,605,3,735
30Q234,n,Q234,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q234.pdf,488,247,31,186
30Q235,n,Q235,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q235.pdf,117,49,3,80
30Q258,n,Q258,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q258.pdf,533,120,49,308
30Q280,n,Q280,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q280.pdf,622,311,8,555
30Q286,n,Q286,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q286.pdf,586,586,45,237
30Q291,n,Q291,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q291.pdf,427,209,42,206
30Q300,n,Q300,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q300.pdf,524,266,22,52
30Q301,n,Q301,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q301.pdf,562,276,66,314
30Q329,n,Q329,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q329.pdf,457,207,31,385
30Q361,n,Q361,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q361.pdf,346,205,4,190
30Q384,n,Q384,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q384.pdf,32,15,1,8
30Q389,n,Q389,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q389.pdf,289,147,20,110
30Q398,n,Q398,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q398.pdf,,,,
30Q445,n,Q445,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q445.pdf,2344,1054,156,1207
30Q450,n,Q450,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q450.pdf,2252,1153,229,1519
30Q501,n,Q501,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q501.pdf,853,589,113,282
30Q502,n,Q502,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q502.pdf,1011,231,112,603
30Q555,n,Q555,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q555.pdf,828,359,8,528
30Q575,n,Q575,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q575.pdf,1007,591,43,352
30Q580,n,Q580,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q580.pdf,534,319,21,101
31R001,n,R001,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R001.pdf,446,237,4,85
31R002,n,R002,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R002.pdf,1064,528,105,319
31R003,n,R003,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R003.pdf,741,354,2,106
31R004,n,R004,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R004.pdf,678,290,18,131
31R005,n,R005,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R005.pdf,313,165,0,23
31R006,n,R006,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R006.pdf,532,249,3,100
31R007,n,R007,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R007.pdf,1167,586,8,129
31R008,n,R008,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R008.pdf,596,299,8,86
31R009,n,R009,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R009.pdf,326,153,44,90
31R010,y,R010,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R010.pdf,181,91,42,100
31R011,n,R011,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R011.pdf,309,146,53,123
31R013,n,R013,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R013.pdf,859,421,117,389
31R016,n,R016,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R016.pdf,486,244,136,266
31R018,n,R018,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R018.pdf,491,234,220,216
31R019,n,R019,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R019.pdf,547,276,73,386
31R020,n,R020,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R020.pdf,451,221,72,345
31R021,n,R021,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R021.pdf,346,176,103,198
31R022,n,R022,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R022.pdf,933,462,201,532
31R023,n,R023,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R023.pdf,545,284,6,83
31R024,n,R024,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R024.pdf,1317,613,22,210
31R026,n,R026,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R026.pdf,298,150,14,92
31R027,n,R027,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R027.pdf,1036,505,225,414
31R028,n,R028,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R028.pdf,270,0,130,98
31R029,n,R029,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R029.pdf,602,280,43,134
31R030,n,R030,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R030.pdf,826,383,25,201
31R031,n,R031,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R031.pdf,388,176,191,164
31R032,n,R032,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R032.pdf,679,329,3,113
31R034,n,R034,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R034.pdf,1061,538,9,140
31R035,n,R035,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R035.pdf,408,200,38,86
31R036,n,R036,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R036.pdf,866,441,2,143
31R038,n,R038,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R038.pdf,364,185,13,113
31R039,n,R039,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R039.pdf,525,264,44,169
31R041,n,R041,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R041.pdf,698,341,22,233
31R042,n,R042,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R042.pdf,1056,516,15,141
31R044,n,R044,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R044.pdf,772,382,297,389
31R045,n,R045,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R045.pdf,862,435,145,417
31R046,n,R046,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R046.pdf,243,126,40,99
31R047,n,R047,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R047.pdf,496,318,36,97
31R048,n,R048,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R048.pdf,1001,473,43,180
31R049,n,R049,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R049.pdf,535,299,186,258
31R050,n,R050,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R050.pdf,725,381,14,125
31R051,n,R051,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R051.pdf,1335,678,301,644
31R052,n,R052,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R052.pdf,581,286,8,112
31R053,n,R053,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R053.pdf,840,413,10,105
31R054,n,R054,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R054.pdf,787,402,51,157
31R055,n,R055,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R055.pdf,582,248,2,72
31R056,n,R056,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R056.pdf,578,287,6,98
31R057,n,R057,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R057.pdf,640,310,340,218
31R058,n,R058,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R058.pdf,691,342,27,184
31R059,n,R059,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R059.pdf,301,158,101,125
31R060,n,R060,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R060.pdf,862,398,39,202
31R061,n,R061,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R061.pdf,967,524,324,457
31R062,n,R062,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R062.pdf,282,140,3,33
31R063,n,R063,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R063.pdf,450,236,42,131
